ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
6633,0.224166666667,0.0,0.16,0.368333333333,0.2475
6634,0.695,0.0025,0.0075,0.2025,0.0925
6635,0.04,0.0,0.1275,0.41,0.4225
6636,0.0225,0.01,0.225,0.0475,0.695
6637,0.0,0.0125,0.03,0.01,0.9475
6638,0.065,0.005,0.1425,0.2025,0.585
6639,0.205,0.0,0.005,0.125,0.665
6640,0.0175,0.045,0.4575,0.0025,0.4775
6641,0.0075,0.0175,0.27,0.0,0.705
6642,0.1375,0.025,0.1525,0.0025,0.6825
6643,0.9375,0.0,0.0,0.02,0.0425
6644,0.11,0.01,0.0475,0.0,0.8325
6645,0.85,0.0,0.0,0.0575,0.0925
6646,0.3575,0.0,0.0525,0.2975,0.2925
6647,0.3225,0.0075,0.01,0.145,0.515
6648,0.185,0.03,0.105,0.3,0.38
6649,0.4975,0.0,0.05,0.3625,0.09
6650,0.0,0.0125,0.0675,0.0,0.92
6651,0.845,0.0,0.0075,0.0425,0.105
6652,0.64,0.0,0.0025,0.3,0.0575
6653,0.7825,0.0075,0.005,0.085,0.12
6654,0.6275,0.0,0.0,0.36,0.0125
6655,0.1975,0.0,0.0,0.055,0.7475
6656,0.378833333333,0.0,0.0025,0.11,0.508666666667
6657,0.965,0.0,0.0,0.035,0.0
6658,0.645,0.0025,0.0175,0.0475,0.2875
6659,0.03,0.0175,0.1125,0.01,0.83
6660,0.0,0.0975,0.055,0.0025,0.845
6661,0.35,0.0,0.0225,0.22,0.4075
6662,0.2725,0.0,0.0325,0.615,0.08
6663,0.56,0.0375,0.01,0.235,0.1575
6664,0.0025,0.0025,0.13,0.0,0.865
6665,0.3425,0.0,0.0225,0.43,0.205
6666,0.475,0.0,0.0025,0.2325,0.29
6667,0.0,0.185,0.1125,0.0,0.7025
6668,0.828083333333,0.0025,0.0,0.005,0.164416666667
6669,0.9725,0.0025,0.0,0.01,0.015
6670,0.0225,0.0075,0.15,0.125,0.695
6671,0.1975,0.0,0.655,0.055,0.0925
6672,0.005,0.005,0.0375,0.005,0.9475
6673,0.6325,0.0,0.0025,0.1425,0.2225
6674,0.5225,0.0025,0.0025,0.025,0.4475
6675,0.2075,0.0,0.03,0.61,0.1525
6676,0.563125,0.0,0.0075,0.366875,0.0625
6677,0.91,0.0,0.0025,0.005,0.0825
6678,0.4775,0.0,0.02,0.1375,0.365
6679,0.0,0.0,0.03,0.0,0.97
6680,0.1725,0.0025,0.28,0.46,0.085
6681,0.4025,0.0,0.105,0.1175,0.375
6682,0.8325,0.0,0.0025,0.045,0.12
6683,0.0025,0.0025,0.2075,0.0,0.7875
6684,0.9025,0.0,0.0,0.055,0.0425
6685,0.3275,0.0,0.0375,0.365,0.27
6686,0.255,0.0,0.02,0.365,0.36
6687,0.0375,0.0,0.085,0.3325,0.545
6688,0.3,0.005,0.195,0.2275,0.2725
6689,0.680714285714,0.0,0.0025,0.274285714286,0.0425
6690,0.1875,0.0025,0.045,0.5125,0.2525
6691,0.725,0.0,0.01,0.1275,0.1375
6692,0.615,0.0025,0.0,0.2275,0.155
6693,0.79875,0.0,0.0,0.0375,0.16375
6694,0.26,0.02,0.38,0.0375,0.3025
6695,0.0925,0.0,0.09,0.56,0.2575
6696,0.4025,0.0,0.05,0.465,0.0825
6697,0.0,0.0,0.02,0.0,0.98
6698,0.01,0.0175,0.0,0.0,0.9725
6699,0.0075,0.0,0.125,0.69,0.1775
6700,0.6525,0.0,0.0725,0.0125,0.2625
6701,0.745,0.0,0.0,0.005,0.25
6702,0.0025,0.0,0.0975,0.405,0.495
6703,0.53,0.0,0.0,0.3125,0.1575
6704,0.3925,0.0,0.045,0.3875,0.175
6705,0.025,0.045,0.0475,0.3675,0.515
6706,0.0,0.0,0.0,0.0,1.0
6707,0.105,0.0,0.0725,0.14,0.6825
6708,0.865,0.0,0.0,0.125,0.01
6709,0.3675,0.0125,0.045,0.3125,0.2625
6710,0.765,0.0,0.0025,0.17,0.0625
6711,0.39,0.0,0.07,0.27,0.27
6712,0.8425,0.0,0.005,0.0175,0.135
6713,0.1825,0.0,0.3175,0.32,0.18
6714,0.3575,0.0,0.0025,0.13,0.51
6715,0.2875,0.0025,0.1975,0.205,0.3075
6716,0.53625,0.0,0.0025,0.38125,0.08
6717,0.03,0.005,0.1,0.19,0.675
6718,0.78,0.0,0.0025,0.105,0.1125
6719,0.4225,0.0,0.025,0.1225,0.43
6720,0.7975,0.0,0.0025,0.04,0.16
6721,0.4325,0.0,0.055,0.265,0.2475
6722,0.725,0.0,0.0025,0.23,0.0425
6723,0.65,0.0,0.015,0.09,0.245
6724,0.505,0.0,0.015,0.03,0.45
6725,0.675,0.0,0.0125,0.0875,0.225
6726,0.6175,0.0,0.0075,0.0575,0.3175
6727,0.01,0.0375,0.105,0.005,0.8425
6728,0.17,0.005,0.0125,0.7675,0.045
6729,0.23,0.2475,0.0,0.0,0.5225
6730,0.245,0.0175,0.0175,0.005,0.715
6731,0.1475,0.0,0.0375,0.33,0.485
6732,0.31,0.0,0.0525,0.53,0.1075
6733,0.6525,0.0,0.0025,0.3175,0.0275
6734,0.3175,0.005,0.0225,0.58,0.075
6735,0.795,0.0,0.01,0.0775,0.1175
6736,0.4025,0.005,0.0425,0.37,0.18
6737,0.375,0.025,0.0225,0.1575,0.42
6738,0.3825,0.0,0.05,0.25,0.3175
6739,0.1625,0.0,0.0225,0.6375,0.1775
6740,0.39,0.0,0.0575,0.3,0.2525
6741,0.415,0.0,0.025,0.41,0.15
6742,0.995,0.0,0.0,0.0025,0.0025
6743,0.815,0.0,0.0025,0.155,0.0275
6744,0.0,0.0,0.0075,0.0025,0.99
6745,0.1525,0.0,0.0775,0.66,0.11
6746,0.0,0.0075,0.015,0.0,0.9775
6747,0.045,0.0175,0.105,0.3225,0.51
6748,0.25,0.0,0.0175,0.6775,0.055
6749,0.3475,0.0,0.0325,0.395,0.225
6750,0.51,0.0,0.0775,0.1825,0.23
6751,0.0025,0.0,0.2125,0.0,0.785
6752,0.95375,0.0,0.0,0.005,0.04125
6753,0.8275,0.0,0.0,0.15,0.0225
6754,0.9075,0.0,0.0,0.07,0.0225
6755,0.5725,0.01,0.0,0.03,0.3875
6756,0.0,0.1025,0.0875,0.0,0.81
6757,0.09,0.02,0.425,0.08,0.385
6758,0.9775,0.0,0.005,0.0025,0.015
6759,0.0,0.005,0.0025,0.0,0.9925
6760,0.755,0.0,0.0075,0.12,0.1175
6761,0.4625,0.0,0.0175,0.23,0.29
6762,0.2,0.0,0.0125,0.15,0.6375
6763,0.6975,0.0,0.03,0.23,0.0425
6764,0.0475,0.0,0.0075,0.095,0.85
6765,0.42,0.0,0.005,0.25,0.325
6766,0.0075,0.0,0.1025,0.665,0.225
6767,0.7025,0.0,0.0025,0.045,0.25
6768,0.01,0.0,0.075,0.455,0.46
6769,0.5075,0.0,0.0125,0.3725,0.1075
6770,0.0025,0.2,0.1825,0.1,0.515
6771,0.0,0.0,0.01,0.0,0.99
6772,0.11,0.0,0.16,0.5475,0.1825
6773,0.01,0.0,0.2925,0.0,0.6975
6774,0.235,0.0025,0.04,0.58,0.1425
6775,0.715,0.0,0.075,0.18,0.03
6776,0.45,0.0,0.015,0.395,0.14
6777,0.8925,0.0,0.0,0.0725,0.035
6778,0.5075,0.0,0.0325,0.09,0.37
6779,0.9875,0.0,0.0,0.0025,0.01
6780,0.6025,0.0,0.0525,0.2125,0.1325
6781,0.61,0.0,0.0075,0.1675,0.215
6782,0.095,0.0275,0.145,0.0,0.7325
6783,0.0125,0.0,0.0475,0.4025,0.5375
6784,0.7525,0.0,0.0,0.06,0.1875
6785,0.595,0.0,0.0075,0.325,0.0725
6786,0.0,0.0,0.01,0.0,0.99
6787,0.7575,0.0,0.01,0.14,0.0925
6788,0.0025,0.02,0.2575,0.0,0.72
6789,0.2675,0.0,0.015,0.62,0.0975
6790,0.40875,0.0075,0.015,0.34875,0.22
6791,0.285,0.0,0.0175,0.395,0.3025
6792,0.495,0.0,0.0125,0.3675,0.125
6793,0.1475,0.0,0.005,0.075,0.7725
6794,0.0025,0.035,0.0375,0.0,0.925
6795,0.0,0.02,0.0175,0.0,0.9625
6796,0.9775,0.0,0.0,0.005,0.0175
6797,0.9575,0.0,0.0,0.005,0.0375
6798,0.4625,0.0,0.0,0.175,0.3625
6799,0.213333333333,0.0,0.0,0.781666666667,0.005
6800,0.2125,0.0,0.03,0.2575,0.5
6801,0.0,0.005,0.0075,0.0,0.9875
6802,0.205,0.0475,0.125,0.4125,0.21
6803,0.2625,0.0025,0.095,0.31,0.33
6804,0.82,0.0,0.005,0.0425,0.1325
6805,0.0125,0.0375,0.28,0.0075,0.6625
6806,0.0,0.0,0.0075,0.0,0.9925
6807,0.2825,0.005,0.0225,0.5575,0.1325
6808,0.88,0.0025,0.0075,0.02,0.09
6809,0.04,0.0025,0.0375,0.2575,0.6625
6810,0.735,0.0025,0.01,0.2375,0.015
6811,0.78,0.0,0.0,0.16,0.06
6812,0.4225,0.0,0.035,0.48,0.0625
6813,0.65,0.0,0.0,0.025,0.325
6814,0.0275,0.0125,0.25,0.0,0.71
6815,0.035,0.0325,0.355,0.255,0.3225
6816,0.0575,0.025,0.0225,0.0,0.895
6817,1.0,0.0,0.0,0.0,0.0
6818,0.615,0.0,0.07,0.07,0.245
6819,0.19,0.0125,0.08875,0.365,0.34375
6820,0.0,0.0075,0.01,0.0,0.9825
6821,0.2525,0.0,0.0375,0.2675,0.4425
6822,0.4325,0.0,0.085,0.3675,0.115
6823,0.7825,0.0,0.0125,0.14,0.065
6824,0.045,0.0025,0.12,0.0025,0.83
6825,0.3875,0.035,0.0125,0.245,0.32
6826,0.9925,0.0,0.0075,0.0,0.0
6827,0.02,0.0025,0.025,0.0,0.9525
6828,0.0,0.0375,0.2,0.01,0.7525
6829,0.6625,0.0075,0.025,0.255,0.05
6830,0.0675,0.0175,0.045,0.375,0.495
6831,0.575,0.0,0.0025,0.27,0.1525
6832,0.125,0.0525,0.0325,0.0025,0.7875
6833,0.0025,0.0,0.1025,0.0025,0.8925
6834,0.0,0.0,0.005,0.000833333333333,0.994166666667
6835,0.33,0.0125,0.0075,0.535,0.115
6836,0.0175,0.2575,0.14,0.0,0.585
6837,0.0075,0.1425,0.1675,0.015,0.6675
6838,0.71,0.0,0.045,0.09,0.155
6839,0.57,0.0,0.0025,0.3575,0.07
6840,0.0,0.0125,0.0175,0.05,0.92
6841,0.0,0.0025,0.0025,0.0025,0.9925
6842,0.005,0.0075,0.0875,0.0025,0.8975
6843,0.78,0.0075,0.0075,0.015,0.19
6844,0.11,0.0,0.1,0.4125,0.3775
6845,0.32,0.0025,0.2125,0.26,0.205
6846,0.21,0.0,0.1675,0.31,0.3125
6847,0.4025,0.0675,0.0675,0.205,0.2575
6848,0.96,0.0,0.02,0.005,0.015
6849,0.395,0.0025,0.0125,0.4725,0.1175
6850,0.0,0.015,0.03,0.0,0.955
6851,0.0,0.01,0.0525,0.005,0.9325
6852,0.0,0.0025,0.005,0.0,0.9925
6853,0.64,0.0,0.015,0.2925,0.0525
6854,0.21,0.01,0.135,0.0225,0.6225
6855,0.0375,0.0,0.0575,0.2725,0.6325
6856,0.39,0.0125,0.005,0.27,0.3225
6857,0.0,0.0025,0.0525,0.0,0.945
6858,0.12,0.0025,0.03,0.7275,0.12
6859,0.3775,0.0,0.1275,0.3,0.195
6860,0.31875,0.0,0.015,0.54375,0.1225
6861,0.924375,0.005,0.0025,0.0075,0.060625
6862,0.0025,0.0025,0.3275,0.0625,0.605
6863,0.7375,0.0,0.005,0.18,0.0775
6864,0.958333333333,0.0,0.0,0.005,0.0366666666667
6865,0.63875,0.0,0.02,0.18375,0.1575
6866,0.2425,0.0425,0.055625,0.02,0.639375
6867,0.385,0.0025,0.1175,0.08,0.415
6868,0.0,0.04,0.045,0.0,0.915
6869,0.445,0.0,0.0075,0.0275,0.52
6870,0.91,0.0,0.0,0.035,0.055
6871,0.0,0.0025,0.0375,0.0275,0.9325
6872,0.855,0.0,0.005,0.0225,0.1175
6873,0.695,0.0,0.01,0.23,0.065
6874,0.69,0.0,0.0075,0.02,0.2825
6875,0.49,0.0025,0.0025,0.365,0.14
6876,0.2225,0.0,0.02,0.2325,0.525
6877,0.1525,0.0025,0.03,0.4775,0.3375
6878,1.0,0.0,0.0,0.0,0.0
6879,0.1075,0.0,0.15,0.495,0.2475
6880,0.0,0.0125,0.0025,0.0,0.985
6881,0.0,0.005,0.0025,0.0,0.9925
6882,0.9575,0.0,0.0,0.005,0.0375
6883,0.035,0.01,0.165,0.0075,0.7825
6884,0.7975,0.0,0.0325,0.0925,0.0775
6885,0.0025,0.0,0.005,0.0,0.9925
6886,0.1325,0.0,0.01,0.3975,0.46
6887,0.01,0.005,0.173333333333,0.005,0.806666666667
6888,0.8475,0.0,0.005,0.0025,0.145
6889,0.61,0.0025,0.0025,0.1125,0.2725
6890,0.45,0.0025,0.0525,0.34,0.155
6891,0.0,0.0,0.0,0.0,1.0
6892,0.787583333333,0.0,0.005,0.0125,0.194916666667
6893,0.37,0.0,0.1125,0.425,0.0925
6894,0.2625,0.0,0.2575,0.29,0.19
6895,0.9125,0.0,0.0,0.0225,0.065
6896,0.6725,0.0,0.0,0.0025,0.325
6897,0.05,0.0025,0.0475,0.74,0.16
6898,0.0075,0.0,0.0975,0.715,0.18
6899,0.5275,0.0,0.02,0.325,0.1275
6900,0.625,0.0,0.0025,0.3175,0.055
6901,0.9125,0.0025,0.0025,0.04,0.0425
6902,0.9925,0.0,0.0,0.0,0.0075
6903,0.91,0.0,0.0025,0.0625,0.025
6904,0.0,0.025,0.02,0.0255416666667,0.929458333333
6905,0.4,0.0,0.02,0.54,0.04
6906,0.06,0.0,0.16,0.4175,0.3625
6907,0.19,0.04,0.22,0.0275,0.5225
6908,0.6,0.0,0.005,0.2375,0.1575
6909,0.75,0.0,0.0,0.035,0.215
6910,0.44,0.0,0.0775,0.31,0.1725
6911,0.5175,0.0,0.0,0.2575,0.225
6912,0.0,0.0,0.02,0.0,0.98
6913,0.535,0.0,0.005,0.0075,0.4525
6914,0.02,0.01,0.15,0.1525,0.6675
6915,0.4325,0.0575,0.009375,0.0025,0.498125
6916,0.6575,0.0,0.01,0.2375,0.095
6917,0.995,0.0,0.0,0.0,0.005
6918,0.3225,0.0,0.025,0.38,0.2725
6919,0.9075,0.0,0.0,0.075,0.0175
6920,0.1825,0.0275,0.015,0.0075,0.7675
6921,0.0625,0.0225,0.0975,0.0625,0.755
6922,0.02,0.01,0.0475,0.0225,0.9
6923,0.8325,0.0,0.005,0.1575,0.005
6924,0.0025,0.09,0.0225,0.0,0.885
6925,0.71,0.0025,0.0425,0.085,0.16
6926,0.775,0.0,0.01,0.0775,0.1375
6927,0.02,0.0075,0.4875,0.0,0.485
6928,0.4125,0.0,0.01,0.0925,0.485
6929,0.465,0.02,0.005,0.38,0.13
6930,0.555,0.0,0.0275,0.1875,0.23
6931,0.8875,0.0,0.0,0.0175,0.095
6932,0.3425,0.0,0.0375,0.5225,0.0975
6933,0.0075,0.0225,0.235,0.1975,0.5375
6934,0.68,0.0,0.0225,0.09,0.2075
6935,0.22,0.0,0.0025,0.0475,0.73
6936,0.9475,0.0,0.0,0.0475,0.005
6937,0.776666666667,0.0,0.0025,0.175833333333,0.045
6938,0.77,0.0,0.0075,0.0625,0.16
6939,0.1,0.0,0.0,0.0025,0.8975
6940,0.075,0.0,0.0575,0.1925,0.675
6941,0.36,0.0,0.0,0.435,0.205
6942,0.965,0.0,0.0,0.005,0.03
6943,1.0,0.0,0.0,0.0,0.0
6944,0.0,0.0025,0.0175,0.0,0.98
6945,0.80625,0.0125,0.03,0.0,0.15125
6946,0.705,0.0,0.0075,0.175,0.1125
6947,0.1775,0.0075,0.05,0.0,0.765
6948,0.215,0.005,0.08,0.1725,0.5275
6949,0.945625,0.0025,0.0,0.0,0.051875
6950,0.6225,0.0,0.05,0.2975,0.03
6951,0.005,0.0075,0.0,0.0,0.9875
6952,0.4975,0.0,0.0,0.0075,0.495
6953,0.80125,0.0025,0.0,0.0175,0.17875
6954,0.1325,0.0,0.0675,0.2525,0.5475
6955,0.5575,0.0,0.005,0.135,0.3025
6956,0.0,0.0025,0.0,0.0,0.9975
6957,0.8175,0.0,0.0,0.0275,0.155
6958,0.3925,0.0025,0.0525,0.24,0.3125
6959,0.6,0.0,0.0025,0.105,0.2925
6960,0.4225,0.0,0.0,0.54,0.0375
6961,0.2175,0.005,0.005,0.0225,0.75
6962,0.005,0.0875,0.2,0.0,0.7075
6963,0.005,0.0075,0.0425,0.0075,0.9375
6964,0.38,0.0025,0.01,0.475,0.1325
6965,0.1,0.045,0.0025,0.0,0.8525
6966,0.6375,0.0,0.0075,0.2025,0.1525
6967,0.5225,0.0,0.0675,0.335,0.075
6968,0.98,0.0,0.0,0.015,0.005
6969,0.0125,0.04,0.2225,0.0,0.725
6970,0.4575,0.0,0.0075,0.0825,0.4525
6971,0.325,0.0,0.0025,0.5925,0.08
6972,0.33,0.0,0.04,0.4175,0.2125
6973,0.0425,0.0125,0.365,0.1625,0.4175
6974,0.52,0.0,0.07,0.335,0.075
6975,0.01,0.025,0.3775,0.03,0.5575
6976,0.4275,0.0,0.0225,0.23,0.32
6977,0.31,0.0,0.0,0.6775,0.0125
6978,0.2525,0.0,0.125,0.0275,0.595
6979,0.3575,0.0,0.0325,0.1175,0.4925
6980,0.355,0.0,0.0075,0.5475,0.09
6981,0.56325,0.0,0.0,0.27175,0.165
6982,0.77375,0.0,0.0025,0.18,0.04375
6983,0.3975,0.0,0.0025,0.07,0.53
6984,0.6975,0.0,0.005,0.2475,0.05
6985,0.3975,0.0,0.145,0.15,0.3075
6986,0.1475,0.0,0.015,0.7925,0.045
6987,0.815,0.0,0.0075,0.115,0.0625
6988,0.925,0.0475,0.0,0.0125,0.015
6989,0.551666666667,0.0,0.0,0.185833333333,0.2625
6990,0.55,0.0025,0.0075,0.0575,0.3825
6991,0.1625,0.0025,0.0175,0.205,0.6125
6992,0.48,0.0,0.01,0.455,0.055
6993,0.7425,0.0,0.01,0.16,0.0875
6994,0.795,0.0025,0.0,0.165,0.0375
6995,0.0025,0.0,0.16,0.4525,0.385
6996,0.6725,0.0025,0.0175,0.105,0.2025
6997,0.0,0.0175,0.09,0.0125,0.88
6998,0.0,0.01,0.243,0.025,0.722
6999,0.2075,0.0,0.015,0.6525,0.125
7000,0.75,0.0,0.0,0.035,0.215
7001,0.4225,0.0,0.0075,0.135,0.435
7002,0.81,0.0,0.0,0.0075,0.1825
7003,0.3825,0.0,0.005,0.295,0.3175
7004,0.005,0.0,0.235,0.0,0.76
7005,0.515,0.0,0.0025,0.14,0.3425
7006,0.005,0.0125,0.0125,0.0025,0.9675
7007,0.0,0.0,0.0375,0.0,0.9625
7008,0.15,0.0,0.01,0.233333333333,0.606666666667
7009,0.7075,0.0,0.0025,0.2475,0.0425
7010,0.88,0.025,0.005,0.0575,0.0325
7011,0.8975,0.0,0.0,0.055,0.0475
7012,0.2875,0.045,0.15,0.035,0.4825
7013,0.96,0.0,0.0,0.0125,0.0275
7014,0.9925,0.0,0.0,0.005,0.0025
7015,0.5325,0.0,0.0025,0.4425,0.0225
7016,0.0025,0.0075,0.415,0.06,0.515
7017,0.755,0.0,0.0175,0.1075,0.12
7018,0.975,0.0,0.0,0.015,0.01
7019,0.205,0.005,0.3,0.0425,0.4475
7020,0.005,0.06,0.13,0.0,0.805
7021,0.3,0.0075,0.11,0.2575,0.325
7022,0.0025,0.0,0.09,0.1875,0.72
7023,0.195,0.1175,0.0675,0.01,0.61
7024,0.0075,0.015,0.3175,0.0075,0.6525
7025,0.0,0.08,0.305,0.045,0.57
7026,0.2275,0.01,0.085,0.4525,0.225
7027,0.0,0.0775,0.0425,0.005,0.875
7028,0.9175,0.0,0.0,0.0275,0.055
7029,0.1525,0.015,0.145,0.3925,0.295
7030,0.0075,0.0425,0.31,0.0775,0.5625
7031,0.6,0.0,0.0025,0.3425,0.055
7032,0.4475,0.0,0.0075,0.0575,0.4875
7033,0.0,0.0,0.1,0.0075,0.8925
7034,0.99,0.0,0.0,0.01,0.0
7035,0.6625,0.0025,0.0,0.212,0.123
7036,0.0025,0.0475,0.215,0.125,0.61
7037,0.48,0.0,0.08,0.4175,0.0225
7038,0.565,0.0,0.015,0.1625,0.2575
7039,0.9775,0.0,0.0,0.02,0.0025
7040,0.23,0.0175,0.115,0.015,0.6225
7041,0.015,0.0,0.1075,0.4075,0.47
7042,0.2925,0.0,0.0675,0.37,0.27
7043,0.53,0.0025,0.0,0.0175,0.45
7044,0.351666666667,0.0025,0.0108333333333,0.0025,0.6325
7045,0.52,0.0,0.0425,0.105,0.3325
7046,0.8175,0.0,0.0,0.13,0.0525
7047,0.5125,0.0,0.0075,0.275,0.205
7048,0.6625,0.0,0.0075,0.06,0.27
7049,0.7525,0.0,0.01,0.13,0.1075
7050,0.0,0.0,0.0025,0.0,0.9975
7051,0.0625,0.145,0.4925,0.05,0.25
7052,0.0,0.0025,0.005,0.0,0.9925
7053,0.4225,0.0,0.0025,0.0275,0.5475
7054,0.1825,0.0,0.0025,0.785,0.03
7055,0.1525,0.0,0.14,0.49,0.2175
7056,0.1575,0.0225,0.01,0.0,0.81
7057,0.0,0.0075,0.035,0.0,0.9575
7058,0.2975,0.0,0.0625,0.36,0.28
7059,0.1225,0.0,0.1375,0.5975,0.1425
7060,0.08,0.0,0.03,0.0425,0.8475
7061,0.0,0.03,0.04,0.0,0.93
7062,0.975,0.0,0.0,0.015,0.01
7063,0.39,0.0,0.0075,0.475,0.1275
7064,0.0,0.0075,0.1475,0.0,0.845
7065,0.2475,0.0,0.0225,0.6475,0.0825
7066,0.7906875,0.0,0.0025,0.005,0.2018125
7067,0.94,0.0,0.0,0.0225,0.0375
7068,0.6075,0.0,0.0075,0.275,0.11
7069,0.6025,0.0,0.065,0.27,0.0625
7070,0.72,0.215,0.0025,0.005,0.0575
7071,0.14,0.0,0.36,0.3575,0.1425
7072,0.5025,0.0,0.005,0.2075,0.285
7073,0.0,0.0025,0.0075,0.0,0.99
7074,0.365,0.0,0.05,0.2925,0.2925
7075,0.0275,0.0025,0.065,0.5,0.405
7076,0.92,0.0,0.005,0.0475,0.0275
7077,0.85,0.015,0.01,0.0025,0.1225
7078,0.5525,0.0,0.0,0.165,0.2825
7079,0.0,0.0025,0.01,0.0,0.9875
7080,0.625,0.0025,0.0025,0.21,0.16
7081,0.7375,0.0,0.0025,0.135,0.125
7082,0.6525,0.0,0.0075,0.095,0.245
7083,0.715,0.0,0.005,0.07,0.21
7084,0.2325,0.0,0.0425,0.51,0.215
7085,0.9875,0.0,0.005,0.0,0.0075
7086,0.9675,0.0,0.0,0.02,0.0125
7087,0.17,0.0,0.015,0.08,0.735
7088,0.435,0.0025,0.1525,0.235,0.175
7089,0.92,0.0,0.0025,0.025,0.0525
7090,0.5425,0.0,0.0075,0.355,0.095
7091,0.3025,0.0,0.06,0.31,0.3275
7092,0.7925,0.0,0.0025,0.005,0.2
7093,0.0375,0.0,0.13,0.1375,0.695
7094,0.3375,0.0,0.0225,0.5375,0.1025
7095,0.0,0.0025,0.0175,0.005,0.975
7096,0.0,0.0,0.06,0.0,0.94
7097,0.7475,0.0,0.0,0.0225,0.23
7098,1.0,0.0,0.0,0.0,0.0
7099,0.0,0.0125,0.16,0.0,0.8275
7100,0.005,0.0,0.085,0.465,0.445
7101,0.135,0.0,0.05,0.6325,0.1825
7102,0.0,0.0075,0.005,0.0,0.9875
7103,0.6825,0.0,0.0075,0.0775,0.2325
7104,0.0,0.0,0.02,0.0,0.98
7105,0.01,0.0025,0.045,0.0025,0.94
7106,0.895,0.0,0.0,0.0525,0.0525
7107,0.76,0.0,0.0025,0.1575,0.08
7108,0.0125,0.0,0.095,0.4625,0.43
7109,0.0,0.0,0.12,0.0025,0.8775
7110,0.15,0.0,0.16,0.39,0.3
7111,0.165,0.0,0.035,0.575,0.225
7112,0.0,0.0,0.02,0.0025,0.9775
7113,0.785,0.0075,0.0025,0.1475,0.0575
7114,0.01,0.0,0.18,0.495,0.315
7115,0.3025,0.0,0.01,0.2125,0.475
7116,0.2925,0.0,0.0175,0.63,0.06
7117,0.375,0.0,0.08,0.2675,0.2775
7118,0.015,0.0025,0.0725,0.0025,0.9075
7119,0.565,0.0,0.0375,0.335,0.0625
7120,0.8075,0.0,0.0325,0.1225,0.0375
7121,0.445,0.0,0.0125,0.405,0.1375
7122,0.7625,0.0,0.0,0.15,0.0875
7123,0.8325,0.0,0.01,0.1525,0.005
7124,0.005,0.01,0.1125,0.0075,0.865
7125,0.67375,0.0,0.0,0.0225,0.30375
7126,0.965,0.005,0.0,0.0,0.03
7127,0.3575,0.0,0.01,0.3925,0.24
7128,0.0,0.0,0.005,0.0,0.995
7129,0.4575,0.005,0.0175,0.475,0.045
7130,0.015,0.045,0.2575,0.015,0.6675
7131,0.0,0.0,0.08,0.0,0.92
7132,0.565416666667,0.0,0.0325,0.2025,0.199583333333
7133,0.8775,0.0,0.0025,0.0375,0.0825
7134,0.235,0.005,0.0375,0.1675,0.555
7135,0.715,0.0,0.035,0.0525,0.1975
7136,0.7825,0.0,0.005,0.01,0.2025
7137,0.733363095238,0.0,0.0,0.0,0.266636904762
7138,0.485,0.0,0.0025,0.2925,0.22
7139,0.05,0.0,0.1675,0.0375,0.745
7140,0.0,0.015,0.1225,0.0,0.8625
7141,0.0,0.0025,0.015,0.0,0.9825
7142,0.47,0.0,0.0825,0.43,0.0175
7143,0.9975,0.0,0.0,0.0025,0.0
7144,0.0225,0.0025,0.0575,0.585,0.3325
7145,0.835,0.0,0.0025,0.055,0.1075
7146,0.804583333333,0.0075,0.0,0.01,0.177916666667
7147,0.8425,0.0,0.005,0.07,0.0825
7148,0.73,0.0,0.025,0.18,0.065
7149,0.9175,0.0,0.0,0.025,0.0575
7150,0.745,0.0025,0.0025,0.0475,0.2025
7151,0.0,0.0,0.24,0.6675,0.0925
7152,0.015,0.0425,0.113214285714,0.03,0.799285714286
7153,0.5825,0.0075,0.0075,0.155,0.2475
7154,0.1175,0.0,0.13,0.65,0.1025
7155,0.005,0.015,0.075,0.0475,0.8575
7156,0.4175,0.0025,0.02,0.14,0.42
7157,0.0,0.0,0.005,0.0,0.995
7158,0.2475,0.0,0.035,0.2225,0.495
7159,0.775,0.0,0.0025,0.065,0.1575
7160,0.305,0.0,0.0175,0.5325,0.145
7161,0.1025,0.0,0.0625,0.14,0.695
7162,0.46,0.0,0.0075,0.34,0.1925
7163,0.0025,0.01,0.31,0.075,0.6025
7164,0.0,0.0,0.03,0.0,0.97
7165,0.9125,0.0,0.0025,0.065,0.02
7166,0.32,0.0,0.01,0.535,0.135
7167,0.025,0.0,0.1175,0.365,0.4925
7168,0.85375,0.0,0.01,0.07875,0.0575
7169,0.0,0.05,0.11,0.0,0.84
7170,0.02,0.005,0.12,0.6325,0.2225
7171,0.6075,0.0,0.0,0.26,0.1325
7172,0.015,0.0275,0.33,0.0375,0.59
7173,0.49,0.0,0.005,0.36,0.145
7174,0.2625,0.0075,0.085,0.1425,0.5025
7175,0.7875,0.0,0.0175,0.0625,0.1325
7176,0.95,0.0025,0.0,0.0475,0.0
7177,0.1425,0.0025,0.0,0.03,0.825
7178,0.0,0.0,0.0475,0.0,0.9525
7179,0.3775,0.0,0.01,0.4075,0.205
7180,0.0025,0.0125,0.09,0.68,0.215
7181,0.2625,0.0,0.2,0.4325,0.105
7182,0.075,0.07,0.0025,0.0,0.8525
7183,0.79,0.0025,0.0025,0.02,0.185
7184,0.4925,0.0025,0.005,0.03,0.47
7185,0.4,0.015,0.065,0.115,0.405
7186,0.8775,0.0,0.0,0.0975,0.025
